ID,Dataset,Code,Line_Count,Language,Model,Label
880,AIG,"s=list(map(int,input().split()))
t=[list(map(int,input().split())) for i in range(s[0])]
u=[0]*(s[1]+1)
for i in range(s[0]):
  for j in range(t[i][0]):
    a=t[i][j+1]
    u[a]+=1
b=0
for k in range(len(u)):
  if u[k]==s[0]:
    b+=1
print(b)",12,Python,Human,0
881,AIG,"def main():
    n, *a = map(int, open(0).read().split())
    p, q = min(a), max(a)

    if p == q:
        print(0)
        exit()

    x = []
    f, g = a.index(p) + 1, a.index(q) + 1
    if abs(p) > abs(q):
        for i in range(n):
            if a[i] > 0:
                x.append((f, i + 1))
        for i in range(n - 1):
            x.append((n - i, n - i - 1))

    else:
        for i in range(n):
            if a[i] < 0:
                x.append((g, i + 1))
        for i in range(n - 1):
            x.append((i + 1, i + 2))

    print(len(x))
    print('\n'.join(['{} {}'.format(i[0], i[1]) for i in x]))


if __name__ == '__main__':
    main()
",30,Python,Human,0
882,AIG,"N = input()
H = raw_input().split()
P = map(int, raw_input().split())

A = int(H[0])
B = int(H[1])



P.sort()

num0 = 0
num1 = 0
num2 = 0
num3 = 0

for i in range(N):
    if P[i] <= A:
        num0 = i+1
    elif P[i] > A and P[i] <= B:
        num1 = i+1
num3 = N-num1


print(min(num0, num1-num0, num3))
",25,Python,Human,0
883,AIG,"s = input()
if ~(""N"" in s ^ ""S"" in s) and ~(""E"" in s ^ ""W"" in s):
  print(""Yes"")
else:
  print(""No"")",5,Python,Human,0
884,AIG,"H, W = map(int, input().split())
c = [list(map(int, input().split())) for _ in range(10)]
for k in range(10):
    for i in range(10):
        for j in range(10):
            c[i][j] = min(c[i][j], c[i][k] + c[k][j])
d = {i: 0 for i in range(-1, 10)}
for _ in range(H):
    A = map(int, input().split())
    for i in A:
        d[i] += 1
ans = 0
for i in range(10):
    if i == 1:
        continue
    ans += c[i][1] * d[i]
print(ans)
",17,Python,Human,0
885,AIG,"n=int(input())
cc=[int(input()) for _ in range(n)]


c=[cc[0]]
for i in range(1,n):
    if cc[i]!=cc[i-1]:
        c.append(cc[i])

n=len(c)

right_index=[-1]*n
tmp_right_index=[-1]*n

for i in range(n):
    if tmp_right_index[c[i]]==-1:
        tmp_right_index[c[i]]=i
    else:
        right_index[i]=tmp_right_index[c[i]]
        tmp_right_index[c[i]]=i

dp=[0]*n

#print(0,c)
for i in range(n):
    if i==0:
        dp[i]=1
    else:
        if right_index[i]==-1:
            dp[i]+=dp[i-1]
        else:
            dp[i]+=dp[i-1]+dp[right_index[i]]

print(dp[-1])







    

",43,Python,Human,0
886,AIG,"mod = 10**9+7
N,M = map(int,input().split())
S = list(map(int,input().split()))
T = list(map(int,input().split()))
dp = [[1]*(N+1) for _ in range(M+1)]
for i in range(1,N+1):
    for j in range(1,M+1):
        if S[i-1] == T[j-1]:
            dp[i][j] = (dp[i-1][j]+dp[i][j-1]) % mod
        else:
            dp[i][j] = (dp[i-1][j]+dp[i][j-1]-dp[i-1][j-1]) % mod
print(dp[N][M])",12,Python,Human,0
887,AIG,"H, W, D = map(int, input().split("" ""))
coord = {}

for i in range(H):
    for j, A in enumerate(map(int, input().split("" ""))):
        coord[A] = (i, j)

magic = [0 for i in range(H * W + 1)]
for i in range(H * W + 1):
    if i + D <= H * W:
        magic[i + D] += magic[i]
        if i != 0:
            magic[i + D] += abs(coord[i][0] - coord[i + D][0]) + abs(coord[i][1] - coord[i + D][1])

Q = int(input())
for _ in range(Q):
    L, R = map(int, input().split("" ""))
    print(magic[R] - magic[L])",18,Python,Human,0
888,AIG,"def ii():return int(input())
def iim():return map(int,input().split())
def iil():return list(map(int,input().split()))
import math

n,p = iim()
A = iil()

if n > 1:
    even = 0
    odd = 0
    for i in A:
        if i%2 == 0:
            even += 1
        else:
            odd += 1

    p0 = 2**(odd-1)
    print(2**even*p0)
else:
    print(2 if A[0]%2 == p else 0)",21,Python,Human,0
889,AIG,"N, M = map(int, input().split())
question_list = []
score_list = []

for i in range(M):
  q,s = input().split()
  question_list.append(int(q))
  score_list.append(s)

maru_flag = [0] * N
pena_flag = [0] * N
for i in range(M):
  if score_list[i] == ""AC"":
    maru_flag[question_list[i] - 1] = 1

  if maru_flag[question_list[i] - 1] != 1 and score_list[i] == ""WA"":
    pena_flag[question_list[i] - 1] += 1

for i in range(N):
  if maru_flag[i] != 1 and pena_flag[i] > 0:
    pena_flag[i] = 0

print(str(sum(maru_flag)) + "" "" + str(sum(pena_flag)))",23,Python,Human,0
890,AIG,"n = int(input())
s = input()
a = s.count(""R"")
b = s.count(""G"")
c = s.count(""B"")
z = a*b*c
if z ==0:
  print(0)
else:
  R=[]
  G=[]
  B=[]
  for i in range(n):
    if s[i]==""R"":
      R.append(i)
    elif s[i]==""G"":
      G.append(i)
    else:
      B.append(i)
  x = 0
  for i in R:
    for j in G:
      if 0 <= 2*j-i <= n-1 and s[2*j-i]==""B"":
        x+=1
      if 0 <= 2*i-j <= n-1 and s[2*i-j]==""B"":
        x+=1
      if (i+j)%2==0 and s[(i+j)//2]==""B"":
        x+=1
print(z-x)",29,Python,Human,0
891,AIG,"A = list(input().split())
if A[1] == ""+"":
  print(int(A[0]) + int(A[2]))
else:
   print(int(A[0])*int(A[2]))
  ",6,Python,Human,0
892,AIG,"import collections

n = int(input())
a = [int(input()) for _ in range(n)]
b = collections.Counter(a)

cnt = 0
for v in b.values():
    if v % 2 == 1:
        cnt += 1

print(cnt)
",12,Python,Human,0
893,AIG,"H, W, D = map(int, input().split())
A_where = [0] * (H*W+1)
A_where[0] = (-1, -1)
for p in range(H):
    A = list(map(int, input().split()))
    for q in range(W):
        A_where[A[q]] = (p, q)

Q = int(input())

DP = [0] * (H*W+1)

for i in range(D+1, H*W+1):
    y1, x1 = A_where[i]
    y2, x2 = A_where[i-D]

    DP[i] = DP[i-D] + abs(y1-y2) + abs(x1-x2)

for i in range(Q):
    l, r = map(int, input().split())
    print(DP[r] - DP[l])
",21,Python,Human,0
894,AIG,"# coding: utf-8
# Your code here!
import numpy as np

n = input()
m = input().strip().split()
l = [0] * 100000
k = [0] * 100000
b = m[0::2]
c = m[1::2]

for i in b:
    i = int(i)
    l[i] = l[i] + 1

for j in c:
    j = int(j)
    k[j] = k[j] + 1

print(len(b)-int(max(l))+len(c)-int(max(k)))
",20,Python,Human,0
895,AIG,"import math
import itertools
import heapq
from sys import stdin, stdout, setrecursionlimit
from bisect import bisect, bisect_left, bisect_right
from collections import defaultdict, deque


# d = defaultdict(lambda: 0)
# setrecursionlimit(10**7)
# inf = float(""inf"")


##### stdin ####
def LM(t, r): return list(map(t, r))
def R(): return stdin.readline()
def RS(): return R().split()
def I(): return int(R())
def F(): return float(R())
def LI(): return LM(int,RS())
def LF(): return LM(float,RS())
def ONE_SL(): return list(input())
def ONE_IL(): return LM(int, ONE_SL())
def ALL_I(): return map(int, stdin)
def ALL_IL(): return LM(int,stdin)

##### tools #####
def ap(f): return f.append
def pll(li): print('\n'.join(LM(str,li)))
def pljoin(li, s): print(s.join(li))
def maxAbsIndex(arr): return max(range(len(arr)), key=lambda x: abs(arr[x]))


##### main #####		
def main():
	N = I()
	A = LI()
	max_A = max(A)
	min_A = min(A)
	

	if min_A<0:
		if abs(max_A) >= abs(min_A):
			A = [i+max_A for i in A]
		else:
			A = [i+min_A for i in A]

	for i in range(N-1):
		A[i+1]+=A[i]


if __name__ == '__main__':
	main()",53,Python,Human,0
896,AIG,"n, h = map(int, input().split())
A = [list(map(int, input().split())) for i in range(n)]
A.sort(key=lambda x:x[1])
A.sort(reverse=1, key=lambda x:x[0])

#print(A)

B = []
furu = A[0][0]
nage = A[0][1]
for i in range(1,n) :
    if A[i][1] > furu :
        B.append(A[i][1])
B.sort(reverse=1)

#print(B)

ans = 1
h -= nage


i = 0
while h > 0 and i <= len(B)-1 :
    h -= B[i]
    ans += 1
    i += 1

#print(furu)

if h > 0 :
    d = h//furu
    h -= d * furu
    ans += d
if h > 0 :
    h -= furu
    ans += 1
if h + nage <= 0 :
    ans -= 1

print(ans)
",40,Python,Human,0
897,AIG,"h, w = map(int, raw_input().split())
for i in range(h):
    row = raw_input()
    print(row)
    print(row)
",5,Python,Human,0
898,AIG,"import math

A,B,C=list(map(int, input().split()))

if B-A==C-B:
    print('YES')
else:
    print('NO')
",8,Python,Human,0
899,AIG,"import sys
from collections import *
import heapq
import math
# from math import gcd
import bisect
import copy
from itertools import permutations,accumulate,combinations,product
def input():
    return sys.stdin.readline()[:-1]
def ruiseki(lst):
    return [0]+list(accumulate(lst))
mod=pow(10,9)+7
al=[chr(ord('a') + i) for i in range(26)]
direction=[[1,0],[0,1],[-1,0],[0,-1]]

n,c=map(int,input().split())
stc=[list(map(int,input().split())) for i in range(n)]
stc.sort()
lst=[0]*c
for i in range(n):
    s,t,ctmp=stc[i]
    for j in range(c):
        if lst[j]==0:
            lst[j]=stc[i]
            break
        else:
            if lst[j][2]==ctmp:
                lst[j]=stc[i]
                break
            elif lst[j][1]<s:
                lst[j]=stc[i]
                break
# print(lst)
ans=0
for i in range(c):
    if lst[i]!=0:
        ans+=1
print(ans)",39,Python,Human,0
900,AIG,"from collections import Counter
n = int(input())
d = Counter(list(input()))
val = d.values()
ans = 1
for i in val:
    ans *= (i + 1)
    ans %= 10**9 + 7
print(ans - 1)",9,Python,Human,0
901,AIG,"n = str(input())

s = input()

ans = 0

for i in range(1000):
  si = str(i)
  match = 0
  for j in range(n):
    if si[match] == s[j]:
      match += 1
      if match == 3:
        ans += 1
        break
print(ans)
",16,Python,Human,0
902,AIG,"N=int(input())

if N < 1000:
  print(""ABC""+str(N))
else:
  print(""ABD""+str(N))",6,Python,Human,0
903,AIG,"n=3
a=[0]*n
a[:]=map(int,input().split())
a.sort()
#print(a)
if sum(a)==2*a[n-1]:
  print(""Yes"")
else:
  print(""No"")",9,Python,Human,0
904,AIG,"n, x, m = map(int, input().split())

mn = min(n, m)
S = set()
A = []
sum_9 = 0 # sum of pre + cycle

for _ in range(mn):
    if x in S: break
    S.add(x)
    A.append(x)
    sum_9 += x
    x = x*x % m

if len(A) >= mn:
    print(sum_9)
    exit()

pre_len = A.index(x)
cyc_len = len(A) - pre_len
nxt_len = (n - pre_len) % cyc_len

cyc_num = (n - pre_len) // cyc_len

pre = sum(A[:pre_len])
cyc = sum_9 - pre
nxt = sum(A[pre_len: pre_len + nxt_len])

print(pre + cyc * cyc_num + nxt)
",29,Python,Human,0
905,AIG,"import numpy as np

INF = 10**9

n, k = map(int,input().split())
x = list(map(int, input().split()))

xp = [0] + [INF]*(k)
xm = [0] + [INF]*(k)
cp, cm = 1, 1
for i in range(n):
    if x[i] >= 0 and cp < k+1:
        xp[cp] = x[i]
        cp += 1
    elif x[i] < 0 and cm < k+1:
        xm[cm] = -x[i]
        cm += 1
xm.sort(reverse=True)

ans = INF * 3
for i in range(k+1):
    d = xp[i] + 2 * xm[i]
    ans = min(ans, d)
    d = 2 * xp[i] + xm[i]
    ans = min(ans, d)
print(ans)",26,Python,Human,0
906,AIG,"#include<iostream>
#include<vector>
#include<string>
#include<cmath>
#include<limits>
#include<algorithm>
#include<numeric>
#include<utility>
#include<iomanip>

using ULLI = unsigned long long int;
using LLI = long long int;

using namespace std;

template<class T>
class ModCal{
private:
    const ULLI MAX = 1000000;
    ULLI mod;

    std::vector<T> fac;
    std::vector<T> finv;
    std::vector<T> inv;

    void COMinit() {
        fac.resize(MAX);
        finv.resize(MAX);
        inv.resize(MAX);

        fac[0] = fac[1] = 1;
        finv[0] = finv[1] = 1;
        inv[1] = 1;
        for (int i = 2; i < MAX; i++){
            fac[i] = fac[i - 1] * i % mod;
            inv[i] = mod - inv[mod%i] * (mod / i) % mod;
            finv[i] = finv[i - 1] * inv[i] % mod;
        }
    }
public:
    ModCal(ULLI _mod){
        this->mod = _mod;
        ModCal<T>::COMinit();
    }
    ModCal(){
        this->mod = 0;
    }

    T add(T a, T b){
        T tmp;
        tmp = a + b;
        if(mod != 0) tmp %= mod;
        return tmp;
    }

    T sub(T a, T b){
        T tmp;
        tmp = a - b;
        if(mod != 0){
            if(tmp < 0) tmp += mod;
            tmp %= mod;
        }
        return tmp;
    }

    T mul(T a, T b){
        T tmp;
        tmp = a * b;
        if(mod != 0) tmp %= mod;
        return tmp;
    }

    T modinv(T a, T m){
        T b = m, u = 1, v = 0;
        while (b) {
            T t = a / b;
            a -= t * b; std::swap(a, b);
            u -= t * v; std::swap(u, v);
        }
        u %= m;
        if (u < 0) u += m;
        return u;
    }

    T div(T a, T b){
        if(mod == 0){
            return a / b;
        }
        a %= mod;
        T tmp = a * ModCal<T>::modinv(b, mod) % mod;
        return tmp;
    }

    T pow(T a, T b){
        T tmp = 1;
        while(b > 0){
            if(mod != 0){
                if(b & 1) tmp = tmp * a % mod;
                a = a * a % mod;
            }else{
                if(b & 1) tmp *= a;
                a *= a;
            }
            b >>= 1;
        }
        return tmp;
    }

    // 以下の関数はMODを設定しない限り使えない
    // 無理やり使う場合は ""ModCal<T> cal(Tの最大値)"" でオブジェクトを作る
    T com(T n, T k){
        if(n < k) return 0;
        if(n < 0 || k < 0) return 0;
        return fac[n] * (finv[k] * finv[n - k] % mod) % mod;
    }

    T fact(T n){
        return fac[n];
    }
};

struct S{
    int A;
    int B;
    double v;

    S(int A, int B){
        this->A = A;
        this->B = B;
    }

    bool operator<(const S &l) const{
        return static_cast<double>(B)/A < static_cast<double>(l.B)/l.A;
    };
};

int main() {
    int N,T;
    vector<S> s;
    cin >> N >> T;

    for (int i = 0; i < N; i++) {
        double _A, _B;
        cin >> _A >> _B;
        S tmp = S(_A,_B);
        s.push_back(tmp);
    }

    sort(s.rbegin(),s.rend());

    int nowTime = 0;
    int res = 0;

    while(s.size()!=0){
        for(auto it=s.begin();it!=s.end();++it){
            if(nowTime < T){
                nowTime += it->A;
                res += it->B;
                s.erase(it);
                break;
            }
            if(it==s.end()-1){
                cout << res << endl;
                return 0;
            }
        }
    }

    cout << res << endl;
    return 0;
}",171,Python,Human,0
907,AIG,"N = int(input())
S1 = input()
S2 = input()
dp_v = 0
dp_h = 0
mod = 1000000007
is_first = True
while S1:
    if len(S1) > 1 and S1[0] == S1[1]:
        S1 = S1[2:]
        if is_first:
            dp_h = 6
            dp_v = 0
            is_first = False
        else:
            dp_h = dp_v*2+dp_h*3
            dp_v = 0
    else:
        S1 = S1[1:]
        if is_first:
            dp_v = 3
            dp_h = 0
            is_first = False
        else:
            dp_v = dp_v*2+dp_h
            dp_h = 0
    dp_v %= mod
    dp_h %= mod
print((dp_h+dp_v) % mod)
",29,Python,Human,0
908,AIG,"a, b, c = map(int, input().split())
if (a == 5 and b == 5 and c == 7)\
or (a == 5 and b == 7 and c == 5)\
or (a == 7 and b == 5 and c == 5):
    print(""YES"")
else:
    print(""NO"")
",7,Python,Human,0
909,AIG,"







def sol(strs):

	ptrA=0;
	ptrZ=len(strs)

	for i in range(len(strs)):
		if strs[i]==""A"":
			ptrA=i
			break

	for i in range(len(strs),0):
		if strs[i]==""Z"":
			ptrZ=i
			break

	return (ptrZ - ptrA)





inD =raw_input()

inD = str(inD)

print sol(inD)



",37,Python,Human,0
910,AIG,"def sol():
    N, Ma, Mb = map(int, input().split())
    items = []
    for _ in range(N):
        a, b, c = map(int, input().split())
        items.append((a, b, c))

    dp = [[set([()]) for _ in range(Ma)] for _ in range(N + 1)]

    for i, (a, _, _) in enumerate(items):
        for mod in range(Ma):
            for prev in dp[i][mod]:
                dp[i + 1][mod].add(prev)
            for prev in dp[i][(mod - a) % Ma]:
                dp[i + 1][mod].add(tuple(list(prev) + [i]))

    print('-1')
    return

    ans = float('inf')
    for addList in dp[N][0]:
        sumA = 0
        sumB = 0
        cost = 0
        for i in addList:
            sumA += items[i][0]
            sumB += items[i][1]
            cost += items[i][2]
        if sumA * sumB > 0 and sumA * Mb == sumB * Ma:
            ans = min(ans, cost)

    if ans == float('inf'):
        print(-1)
    else:
        print(ans)

sol()",37,Python,Human,0
911,AIG,"N, M = map(int, input().split())
reverse = [1]*(N*M)
num1 = [-M-1, -M, -M+1, -1, 1, M-1, M, M+1]
num2 = [-M, -M+1, 1, M, M+1]
num3 = [-M-1, -M, -1, M-1, M]
if N == M == 1:
    reverse[0] *= -1
else:
    for i in range(N*M):
        reverse[i] *= -1
        if (i % M) == 0:
            num = num2
        elif ((i + 1) % M) == 0:
            num = num3
        else:
            num = num1
        for j in num:
            if ((i + j) >= 0) and ((i + j) < (N * M)):
                reverse[i+j] *= -1
print(reverse.count(-1))
",20,Python,Human,0
912,AIG,"a, b, c = map(int,input().split())

if (a+b) <= (b+c):
    print(a+b)
elif (b+c) <= (a+c):
    print(b+c)
",6,Python,Human,0
913,AIG,"import math
import numpy as np
import queue
from collections import deque,defaultdict
import heapq
from sys import stdin,setrecursionlimit
#from scipy.sparse.csgraph import dijkstra
#from scipy.sparse import csr_matrix
ipt = stdin.readline
setrecursionlimit(10**7)

def main():
    n,s = map(int,ipt().split())
    a = [int(i) for i in ipt().split()]
    mod = 998244353
    two = [1]*(n+1)
    for i in range(n):
        two[i+1] = two[i]*2%mod
    dp = np.zeros((n+1,s+1),dtype = int)
    for i,ai in enumerate(a):
        if ai > s:
            continue
        dp1 = np.zeros((n+1,ai),dtype=int)
        dp2 = np.zeros((1,s+1-ai),dtype=int)
        dp3 = np.array([l[:s+1-ai] for l in dp[:-1]])
        dp4 = np.block([[dp2],[dp3]])
        dp5 = np.block([dp1,dp4])
        dp += dp5
        dp[1][ai] += 1
    ans = 0
    for i in range(n+1):
        dp[i] = dpi
        ans = (ans+(dpi[s]*two[n-i])%mod)%mod
    print(ans)
    return

if __name__ == '__main__':
    main()
",38,Python,Human,0
914,AIG,"def main():
	s = input()
	ans = 0
	stock_a = 0
	state = 0 # 0 = prechar is C,B  2 = prestr=(""A""*n|n>0)
	ans = 0
	for i in range(len(s)):
		if state == 0:
			if s[i] == ""A"":
				stock_a = 1
				state = 1
			else:
				stock_a = 0
		elif state == 1:
			if s[i] == ""B"":
				state = 2
			elif s[i] == ""A"":
				stock_a += 1
			else:
				stock_a = 0
				state = 0
		elif state == 2:
			if s[i] == ""C"":
				ans += stock_a
				state = 1
			elif s[i] == ""A"":
				stock_a = 1
				state = 1
			else:
				state = 0
				stock_a = 0
	print(ans)

main()",34,Python,Human,0
915,AIG,"import math
d,g = map(int, input().split())
list_prob = []
for i in range(0,d):
    list_prob.append(list((map(int,input().split()))))
#print(list_prob)

list_sum = [0]*d
for i in range(0,d):
    list_sum[i] = (i+1) * 100 * list_prob[i][0] + list_prob[i][1]
#print(list_sum)

list_perf = [0]*d
for i in range(0,d):
    list_perf[i] = list_sum[i] / list_prob[i][0]
#print(list_perf)
count = 0
max_perf = max(list_perf)
idx = list_perf.index(max_perf)
while g >= list_sum[idx]:
    g -= list_sum[idx]
    count += list_prob[idx][0]
    list_perf[idx] = 0
    list_sum[idx] = 0
    list_prob[idx] = [0,0]
    max_perf = max(list_perf)
    idx = list_perf.index(max_perf)
count_list = [0]*d
#print(list_prob)
#print(g)
#print(list_sum)
for i in range(0,d):
    if g > list_sum[i]:
        count_list[i] = math.inf
    elif g > list_prob[i][0] * (i+1) * 100:
        count_list[i] = list_prob[i][0]
    else:
        count_list[i] = g / (100*(i+1))
#print(count_list)
#print(count)
min_count = min(count_list)
print(int(count + min_count))
",42,Python,Human,0
916,AIG,"import collections
n = int(input())
s = list(input())
a = collections.Counter(s)
a = list(a.items())
ans = 0
# ar = []
# for i in range(1,2000):
#     c_ar = []
#     for j in range(1,n+1,i):
#         c_ar.append(j)
#     if len(c_ar) >= 3:
#         ar.append(c_ar)
# print(ar)
# print(len(ar))
# for i in range(len(ar)):
#     print(ar[i])
#     print(len(ar[i]))
#     for j in range(len(ar[i])-2):
#         print(s[ar[i][j]-1],s[ar[i][j+1]-1],s[ar[i][j+2]-1])
#         print(ar[i][j]-1, ar[i][j+1]-1, ar[i][j+2]-1)
#         if s[ar[i][j]-1] != s[ar[i][j+1]-1] and s[ar[i][j+1]-1] != s[ar[i][j+2]-1] and s[ar[i][j+2]-1] != s[ar[i][j]-1]:
#             cnt += 1
#             print(""Y"")
#     print(cnt)
# print(a[0][1],a[1][1],a[2][1])
# print(a[0][1]*a[1][1]*a[2][1]-cnt)

for i in range(1,n//2+3):
    cnt = 0
    #print(i)
    for j in range(n):
        if cnt + 2*i > n-1:
            break
        x,y,z = s[cnt], s[cnt+i], s[cnt+2*i]
        #print(cnt, cnt+i, cnt+i+i)
        if x != y and y != z and z != x:
            ans += 1
        cnt += 1
print(a[0][1]*a[1][1]*a[2][1]-ans)

",41,Python,Human,0
917,AIG,"import heapq


def dijkstra(s, g):
    n = len(g)
    heap = [(0, s)]
    heapq.heapify(heap)

    prev = [-1] * n
    cost = [float(""Inf"")] * n
    cost[s] = 0

    while heap:
        c, v = heapq.heappop(heap)
        x = cost[v]
        if c > x:
            continue
        for d, u in g[v]:
            path = d + x
            if path < cost[u]:
                cost[u] = path
                prev[u] = v
                heapq.heappush(heap, (path, u))

    return prev


def main():
    from itertools import accumulate
    from collections import deque
    n, *uv = map(int, open(0).read().split())
    g = [[] for _ in range(n + 1)]
    for i, j in zip(*[iter(uv)] * 2):
        g[i].append([1, j])
        g[j].append([1, i])

    dk = dijkstra(n, g)

    vis = [False] * (n + 1)

    def f(x, c):
        if vis[x]:
            return 0

        vis[x] = True
        c += 1
        for _, nxt in g[x]:
            f(nxt, c)

        return c

    nw = dk[1]
    cnt = []
    while nw != n:
        nx = dk[nw]
        vis[nw] = True
        vis[nx] = True
        c = f(nw, 0)
        vis[nx] = False

        cnt.append(c)
        nw = nx
    else:
        vis[n] = True

    fn = 0
    q = deque([1])
    vis[1] = False
    while q:
        i = q.popleft()
        if vis[i]:
            continue

        vis[i] = True
        fn += 1
        for _, j in g[i]:
            q.appendleft(j)

    *a, = accumulate(cnt)
    l = len(a)
    k = l // 2 - 1 if l % 2 == 0 else l // 2
    fn += a[k] if l else 0
    sn = n - fn

    print(""Fennec"" if fn > sn else ""Snuke"")


if __name__ == '__main__':
    main()
",89,Python,Human,0
918,AIG,"S = input().replace('BC', 'D')

tmp = 0
ans = 0
for s in S:
    if s == 'A':
        tmp += 1
    elif s == 'D':
        ans += tmp
    else:
        tmp = 0
print(ans)",12,Python,Human,0
919,AIG,"import sys
if __name__ == ""__main__"":
    N = int(input())
    P = []
    Q = [0]*(N+1)
    for i in range(1, N+1):
        p = int(input())
        Q[p] = i

    # 1 4 5 2 3 -> 4 5を移動
    # 1 4 5 3 2 -> 3 4 5 を移動
    # 5 2 1 3 4 -> 1 5 を移動
    cur = 1
    max_cur = 1
    for i in range(1, N):
        if Q[i] < Q[i+1]:
            cur += 1
            max = max(cur, max_cur)
        else:
            cur = 1
    print(N - max_cur)",21,Python,Human,0
920,AIG,"a = int(input())
l = list(map(int,input().split()))
s = 0 
for i ,j in zip(l,l[1:]):
  if i + j == ""#."":s+=1
print(s)",6,Python,Human,0
921,AIG,"N, Q = map(int, input().split())
S = input()

count = [0] * N
i = 0
while i in range(N-1):
    
    if S[i:i+2] == ""AC"":
        count[i] = 1
        i+= 2
        
    else:
        i += 1

for q in range(Q):
    l,r = map(int, input().split())
    print(sum(count[l-1:r-1]))",17,Python,Human,0
922,AIG,"import sys
s = sys.stdin.readline()
ans = 0
for i in range(len(s)):
    if s[i] == '+':
        ans += 1
    else:
        ans -= 1
assert ans != 0
print(ans)",10,Python,Human,0
923,AIG,"s = input()
flag = True
if 'C' not in s or 'F' not in s:
  flag = False

print('Yes' if s.index('C') < s.rindex('F') and flag == True else 'No')",6,Python,Human,0
924,AIG,"def DepthFirst_search(S,pre) :
    global out
    #print(pre)
    #print(out)
    if len(S) == 1 :
        for i in range(len(pre)) :
            if i == len(pre)-1 :
                out += pre[i]*10 + int(S[0]) + pre[i] + int(S[0])
            else :
                out += 2*pre[i]
        return False

    pre.append(int(S[0]))
    if DepthFirst_search(S[1:len(S):],pre) :
        return False
    pre.pop()
    if len(pre) != 0:
        pre.append(pre.pop()*10 + int(S[0]))
        if DepthFirst_search(S[1:len(S):],pre):
            return False

    return False

out = 0
pre = []
S = input()
DepthFirst_search(S,pre)

print(out)

",30,Python,Human,0
925,AIG,"s,t = input().split()
a, b = map(int, input().split())
u = input()

if s==u:
    print(a-1,b,sep=' ')
else:
    print(a,b-1,sep=' ')",8,Python,Human,0
926,AIG,"N = int(input())
for i in range(1,8):
    tmp = 111*i
    if N <= tmp:
        print(tmp)
        exit()
",6,Python,Human,0
927,AIG,"
def main():
    import sys
    import time
    input = sys.stdin.buffer.readline
    start = time.time()
    N = int(input())
    A = [tuple(map(int, input().split())) for i in range(N)]

    id = [0]*N
    Lock = [-1]*N
    ans = 0
    min_id = 0
    M = (N*(N-1)) // 2

    while(min_id < N-1):
        now = time.time()
        if now - start > 2:
            ans = M+1
            break
        ans += 1
        if ans > M:
            break
        tmp = set()
        for i in range(N):
            if id[i] >= N-1:
                continue
            else:
                if Lock[i] >= 0:
                    continue
                else:
                    a = A[i][id[i]]
                    if Lock[a-1] == i and i not in tmp:
                        Lock[a-1] = -1
                        id[a-1] += 1
                        tmp.add(a-1)
                        id[i] += 1
                    else:
                        if i not in tmp:
                            Lock[i] = A[i][id[i]]-1
        min_id = min(id)
    if ans > M:
        print(-1)
    else:
        print(ans)
    print(start)


main()
",49,Python,Human,0
928,AIG,"n = int(input())
a = []
if n ==0:
  print(0)
else:
  while n != 0:
  if n%2 ==0:
    n = n/(-2)
    a.append(""0"")
  else:
    n = (n-1)/(-2)
    a.append(""1"")
    
b = """"
for i in range(len(a)):
  b += a[len(a)-i-1]

print(b)

  
  ",21,Python,Human,0
929,AIG,"import sys, re
input = sys.stdin.readline

# y1 == y2 == 0 and x1 == x3 == 0
# s  = x2 * y3

# cf. https://python.ms/sub/algorithm/prime/eratosthenes/#_2-%E9%AB%98%E9%80%9F%E7%89%88
def primes(n):
    is_prime = [True] * (n + 1)
    is_prime[0] = False
    is_prime[1] = False
    for i in range(2, int(n**0.5) + 1):
        if not is_prime[i]:
            continue
        for j in range(i * 2, n + 1, i):
            is_prime[j] = False
    return [i for i in range(n + 1) if is_prime[i]]


s = int(input())
ans_list = [0] * 6

prime_list = primes(s)
if prime_list:
  pass
else:
  prime_list.append(1)
  
for n in prime_list:
  # sがnで割り切れないとき
  if s % n:
    continue
  else:
    y3 = s // n
    if y3 > 10 ** 9:
      continue
    else:
      ans_list[2] = n
      ans_list[5] = y3

print(' '.join([str(x) for x in ans_list]))
",41,Python,Human,0
930,AIG,"import sys

input = sys.stdin.readline


class AtCoder:
    def main(self):
        S = input().rstrip()
        T = input().rstrip()

        ans = 0
        for i, s in enumerate(S):
            if s == T[i]:
                ans += 1
        print(ans)


if __name__ == '__main__':
    AtCoder().main()",19,Python,Human,0
931,AIG,"n = int(input())
s = str(input())
d = Counter(s)
S = list(set(s))
ans = 1
for t in S:
    ans *= d[t] + 1
print(ans - 1)
",8,Python,Human,0
932,AIG,"N = int(input())

ans = 0
for r in range(1,int(N**0.5)+2):
  if (N-r)%r != 0:
    continue
  else:
    m = (N-r)//r
    if m <= r:
      break
    else:
      ans += m
      
print(ans)",14,Python,Human,0
